,date,day,domain,month,source_id,source_name,title,urlToImage,year
120,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,U.S. election result will shake up Israeli politics,https://images.axios.com/hNo5ZdZ738gBf_hjtAlHTd47lGQ=/fit-in/1366x1366/2020/10/27/1603832788990.jpg,2020.0
121,2020-10-22,22.0,www.axios.com,10.0,axios,Axios,SurveyMonkey poll: Young voters' red-state blue wall,https://images.axios.com/Q2VkLdKuRLUWAIBpAmMIt1ZOe2A=/fit-in/1366x1366/2020/10/22/1603329800026.png,2020.0
122,2020-10-29,29.0,www.axios.com,10.0,axios,Axios,Biden's China plan: Bring allies,https://images.axios.com/SXHsQknZR8wERXCi6-ZSMnFDwaM=/fit-in/1366x1366/2020/10/28/1603920451028.jpg,2020.0
123,2020-10-23,23.0,www.axios.com,10.0,axios,Axios,"Trump claims COVID ""will go away,"" while Biden calls his pandemic response disqualifying",https://images.axios.com/TJSKQuuiYYYunnPKIk6v-VkdBI4=/fit-in/1366x1366/2020/10/23/1603417073513.png,2020.0
124,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,"Kushner to Woodward in April: Trump is ""getting the country back from the doctors""",https://images.axios.com/BhdaOnZrIZVKJW8MSmZvaRKOWAs=/fit-in/1366x1366/2020/10/28/1603905448653.jpg,2020.0
125,2020-10-27,27.0,www.axios.com,10.0,axios,Axios,"20 Republican former U.S. attorneys endorse Biden, call Trump ""a threat to the rule of law""",https://images.axios.com/xneEbjyQQLe88UPpA439QGUBgno=/fit-in/1366x1366/2020/10/27/1603811468024.jpg,2020.0
126,2020-10-23,23.0,www.axios.com,10.0,axios,Axios,Fauci: Trump hasn't been to a COVID task force meeting in months,https://images.axios.com/LHhu7yO74LHxOSwHhBkjl9JE6wY=/fit-in/1366x1366/2020/10/23/1603486260669.jpg,2020.0
127,2020-10-25,25.0,www.axios.com,10.0,axios,Axios,"Pelosi says Trump is ""delusional"" for thinking GOP will win the House",https://images.axios.com/i1GDTvuII8Y56-73Jdy3K5nc1bw=/fit-in/1366x1366/2020/10/25/1603634118853.png,2020.0
128,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,Joe Biden would be worse for private equity than President Trump,https://images.axios.com/_CKdYeGh2pshyO0Sy6-cKIhd10M=/fit-in/1366x1366/2020/10/28/1603894868550.jpg,2020.0
129,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,Secret Israel-Sudan contacts paved the way for deal sealed by Trump,https://images.axios.com/n6JtctVEW8V_baR5NQRiZ7YUt4Q=/fit-in/1366x1366/2020/10/28/1603896525400.None,2020.0
130,2020-10-27,27.0,www.axios.com,10.0,axios,Axios,Ted Cruz defends GOP's expected return to prioritizing national debt,https://images.axios.com/7slpc1qi6UZqMrx2xWDIHcyqUAk=/fit-in/1366x1366/2020/10/27/1603812300494.jpg,2020.0
131,2020-10-24,24.0,www.axios.com,10.0,axios,Axios,Biden is highest-spending political candidate on TV ads,https://images.axios.com/vLhHSOoJMq5gGG-weEoW1PFeRJQ=/fit-in/1366x1366/2020/10/23/1603477762252.jpg,2020.0
132,2020-10-23,23.0,www.axios.com,10.0,axios,Axios,"Biden to Trump: ""I have not taken a penny from any foreign source ever in my life""",https://images.axios.com/58rqyL5mQM15CMVCTxH7jZYD69c=/fit-in/1366x1366/2020/10/23/1603418967938.png,2020.0
133,2020-10-24,24.0,www.axios.com,10.0,axios,Axios,Obama: The rest of us have to live with the consequences of what Trump's done,https://images.axios.com/VXXz6chATGhiAyE6fMzb9x8Qf1c=/fit-in/1366x1366/2020/10/24/1603572491441.jpg,2020.0
134,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,Axios Re:Cap podcast: Pete Buttigieg talks Joe Biden's economic plans,https://images.axios.com/9BZ8c5aTuE3XjpPicJ59ZbDmDIE=/fit-in/1366x1366/2020/10/28/1603903650163.jpg,2020.0
135,2020-10-26,26.0,www.axios.com,10.0,axios,Axios,Twitter launches warnings on election misinformation and delays,https://images.axios.com/2M3HYSohiR87NGd5YNks2_HpHsM=/fit-in/1366x1366/2020/10/26/1603730017563.png,2020.0
136,2020-10-24,24.0,www.axios.com,10.0,axios,Axios,Post-debate poll finds Biden strong on every major issue,https://images.axios.com/8HygnRw-2Yj4_bNnZBjqifT2q5s=/fit-in/1366x1366/2020/10/24/1603559031401.jpg,2020.0
137,2020-10-23,23.0,www.axios.com,10.0,axios,Axios,Climate change goes mainstream in presidential debate,https://images.axios.com/rqxXIs-TIg_cATdtY3slOng_fXM=/fit-in/1366x1366/2020/10/23/1603422855482.jpg,2020.0
138,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,How overhyping became an election meddling tool,https://images.axios.com/uQC3Ct5Uox0UibctU5JKmVmPfJE=/fit-in/1366x1366/2020/10/28/1603903861782.jpg,2020.0
139,2020-10-24,24.0,www.axios.com,10.0,axios,Axios,Hunter Biden saga dominates online debate,https://images.axios.com/IsuT0zFuXfsgGbx-RW1Qd7opo5Q=/fit-in/1366x1366/2020/10/23/1603484836561.png,2020.0
140,2020-10-29,29.0,www.axios.com,10.0,axios,Axios,Sports owners have put $46 million toward federal political donations since 2015,https://images.axios.com/yBvVZSkppLOvgI2Y5DgkA4Tqh-8=/fit-in/1366x1366/2020/10/29/1603971143113.png,2020.0
141,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,"Cook Political Report moves Texas to ""toss up"" in presidential race",https://images.axios.com/OlbkbCsi80CCVB1oAxOBlOaYQ38=/fit-in/1366x1366/2020/10/28/1603894472711.jpg,2020.0
142,2020-10-26,26.0,www.axios.com,10.0,axios,Axios,The swing states where the pandemic is raging,https://images.axios.com/yL8Rm88AZhMupYzjn9NhH_Uiqcg=/fit-in/1366x1366/2020/10/26/1603673269470.png,2020.0
143,2020-10-27,27.0,www.axios.com,10.0,axios,Axios,Podcast: The fight over fracking,https://images.axios.com/EVb8MyIJWkQqKXFB_lxMf4JTTv8=/fit-in/1366x1366/2020/10/27/1603825479013.jpg,2020.0
144,2020-10-27,27.0,www.axios.com,10.0,axios,Axios,Republicans and Democrats react to Amy Coney Barrett's confirmation,https://images.axios.com/YUpHcGB1v7Hzg9eLMAj9RwEuueQ=/fit-in/1366x1366/2020/10/27/1603767408339.jpg,2020.0
145,2020-10-24,24.0,www.axios.com,10.0,axios,Axios,Harris to Black voters: Casting a ballot is about honoring your ancestors,https://images.axios.com/G495kgef3s3p-1XYfyuDbkyOVtY=/fit-in/1366x1366/2020/10/24/1603499849845.jpg,2020.0
146,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,Parties trade election influence accusations at Big Tech hearing,https://images.axios.com/dbniVeTIiq2XS-mRy9cjyetqNDs=/fit-in/1366x1366/2020/10/28/1603905587553.jpg,2020.0
147,2020-10-27,27.0,www.axios.com,10.0,axios,Axios,Senate confirms Amy Coney Barrett to the Supreme Court,https://images.axios.com/EukDrUe5_tbEa5XHNE_8mYYkuLQ=/fit-in/1366x1366/2020/10/26/1603717920196.jpg,2020.0
148,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,Why the pandemic's carbon cuts still won't head off a climate emergency,https://images.axios.com/9IfmtiIlKpULdNKcPS7YwpZHLOY=/fit-in/1366x1366/2020/10/28/1603890497149.png,2020.0
149,2020-10-28,28.0,www.axios.com,10.0,axios,Axios,The 2020 election may decide the path of U.S. science for decades to come,https://images.axios.com/N78cHj1PplJ4dNAo_FSDcmT2bns=/fit-in/1366x1366/2020/10/28/1603904605089.jpg,2020.0
150,2020-10-27,27.0,www.bloomberg.com,10.0,bloomberg,Bloomberg,Rallies Sealing His Defeat?,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/BB1aqEqT.img?h=630&w=1200&m=6&q=60&o=t&l=f&f=jpg&x=966&y=587,2020.0
151,2020-10-22,22.0,www.bloomberg.com,10.0,bloomberg,Bloomberg,Idaho Defies Nationalism With Best U.S. Economy...,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iXoLqJEmOGzs/v2/1200x900.jpg,2020.0
152,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,"Joe Biden: Donald Trump a 'Very Confused Guy, Thinks He's Running Against Someone Else'",https://media.breitbart.com/media/2020/10/Biden-Checks-Watch-During-Debate-640x335.jpg,2020.0
153,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Trump: 'Nobody Has Done More for the Black Community than Donald Trump',https://media.breitbart.com/media/2020/10/Donald-Trump-Alice-Johnson-etc-First-Step-Act-getty-640x335.jpg,2020.0
154,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Biden Jokingly Calls Trump Abraham Lincoln: 'Abraham Lincoln Here Is One of the Most Racist Presidents',https://media.breitbart.com/media/2020/10/GettyImages-1229229103-640x335.png,2020.0
155,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,"Alyssa Milano: 'America or Trump, You Can't Love Both'",https://media.breitbart.com/media/2020/03/alyssa-milano-dec-2019-getty-640x335.jpg,2020.0
156,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Donald Trump Says Joe Biden's Brother 'Made Money in Iraq',https://media.breitbart.com/media/2020/03/AP_111013123638-640x335.jpg,2020.0
157,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Trump Accurately Said Virus Spike Dropped After Moderator Said U.S. Heading into 'Dangerous' Phase,https://media.breitbart.com/media/2020/10/GettyImages-1281736141-640x335.png,2020.0
158,2020-10-26,26.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Kamala Harris Lies 4 Times About Trump and Racism on '60 Minutes',https://media.breitbart.com/media/2020/10/Kamala-Harris-Getty-3-640x335.jpg,2020.0
159,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Trump: Biden 'Thought I Should Not Have Closed the Border' at Coronavirus Peak,https://media.breitbart.com/media/2020/10/Trump-China-debate-640x335.jpg,2020.0
160,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fashion Notes: Melania Trump Emerges from Quarantine in Dior for Debate,https://media.breitbart.com/media/2020/10/MT-22-640x335.jpg,2020.0
161,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Watch: Joe Biden Touts Wall Street's Support for Him During Debate,https://media.breitbart.com/media/2020/10/Wall-Street-Biden-Donors-640x480-1-640x335.jpg,2020.0
162,2020-10-25,25.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Chris Christie: 'No Question' Trump Is Worried He Is Losing,https://media.breitbart.com/media/2020/10/Chris-Christie-stoic-getty-640x335.jpg,2020.0
163,2020-10-29,29.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Trump Warns Arizona: Biden and the Left Will 'Terminate Your 2nd Amendment',https://media.breitbart.com/media/2020/10/Trump-and-McSally-Arizona-640x335.png,2020.0
164,2020-10-25,25.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,"WATCH: 'Jews for Trump' Caravan Rolls Thru New York City; Punches, Rocks Thrown",https://media.breitbart.com/media/2020/10/Jews-for-Trump-Getty-640x335.jpg,2020.0
165,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,WATCH: L.A. Times 'Undecided' Focus Group Chooses Trump After Last Debate,https://media.breitbart.com/media/2020/10/Frank-Luntz-Getty-640x335.jpg,2020.0
166,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Democrats' HEROES Act Is Bailout of Illegal Migration Cities,https://media.breitbart.com/media/2020/03/Migrant-Screening-640x335.jpg,2020.0
167,2020-10-24,24.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Donald Trump Casts Early in-Person Vote in Florida,https://media.breitbart.com/media/2020/10/GettyImages-1229252256-640x335.jpg,2020.0
168,2020-10-25,25.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Whitmer: Trump Seeks to Undermine America's Foundational Principles,https://media.breitbart.com/media/2020/05/AP_19224696672510-640x335.png,2020.0
169,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Trump Accuses Biden of Having Tried to 'Hurt Social Security',https://media.breitbart.com/media/2018/04/police.png,2020.0
170,2020-10-24,24.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Revealed: President Trump Presided Over the Largest Manufacturing Boom in a First Term Since the 1970s,https://media.breitbart.com/media/2020/10/Trump-640x335.png,2020.0
171,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Obama-Biden Administration Used So-Called 'Cages' for Border Crossers,https://media.breitbart.com/media/2016/11/GettyImages-458329272.jpg,2020.0
172,2020-10-25,25.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Pirro: 'If You Think We Need Someone in the Oval Whose Family Is Like Pigs at the Trough --- Joe Biden Is Your Guy',https://media.breitbart.com/media/2020/01/Pirro1214-640x335.jpg,2020.0
173,2020-10-22,22.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Donald Trump Silent on H-1B Reforms in Vital North Carolina,https://media.breitbart.com/media/2020/10/donald-trump-carson-city-nv-rally-oct18-2020-ap-640x335.jpg,2020.0
174,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,"Trump Delivers on His Promise, Posts Video of Biden Criticizing Fracking: 'Here You Go,' Joe",https://media.breitbart.com/media/2020/10/joe-biden-nose-mask-pres-debate-10-22-2020-getty-640x335.jpg,2020.0
175,2020-10-25,25.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,"Trump Campaign, Nevada GOP Sue over Lack of Voter Integrity Measures",https://media.breitbart.com/media/2020/10/nevada-mail-in-ballot-processing-2020-election-640x335.png,2020.0
176,2020-10-27,27.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Kamala Harris Repeats Lies About Trump and Racism in Nevada,https://media.breitbart.com/media/2020/10/Kamala-Harris-Associated-Press-1-640x335.jpg,2020.0
177,2020-10-22,22.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Aussie Golf Legend Greg Norman Backs Donald Trump: 'He's Done a Phenomenal Job',https://media.breitbart.com/media/2020/10/greg-norman-640x335.jpg,2020.0
178,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Joe Biden Claims President Trump Has 'No Clear Plan' to Combat Coronavirus,https://media.breitbart.com/media/2020/10/AP_20297090327197-640x335.jpg,2020.0
179,2020-10-27,27.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Senate Confirms Judge Amy Coney Barrett to the Supreme Court,https://media.breitbart.com/media/2020/10/Senate-Confirms-Amy-Coney-Barrett-640x335.jpg,2020.0
180,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Biden Says Trump ‘Pokes His Finger in the Eye of All Our Allies’,https://media.breitbart.com/media/2020/10/GettyImages-1229229337-640x335.jpg,2020.0
181,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Fact Check: Joe Biden Claims to Have 'Never Said I Oppose Fracking',https://media.breitbart.com/media/2020/10/Biden-fracking-debate-640x335.jpg,2020.0
182,2020-10-24,24.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Chelsea Handler: I Had to Remind 50 Cent He's Black After His Trump Support,https://media.breitbart.com/media/2020/10/chelseahandler501-640x335.jpg,2020.0
183,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,ABC's Jon Karl Declares Biden Had His 'Best Debate' in 2020 -- 'Feistier and Focused',https://media.breitbart.com/media/2019/10/Jonathan-Karl-640x335.jpg,2020.0
184,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,CNN's Tapper: Trump Was 'Off in Breitbart Land Talking About Laptops',https://media.breitbart.com/media/2019/08/GettyImages-1165418679-640x335.jpg,2020.0
185,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,FNC's Donna Brazile: 'President Trump Was Not Capable of Delivering for All Americans',https://media.breitbart.com/media/2020/03/donna-brazile-go-to-hell-640x335.jpg,2020.0
186,2020-10-26,26.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,"New York Post Endorses Donald Trump: 'Make America Great Again, Again'",https://media.breitbart.com/media/2020/10/New-York-Post-front-cover-Trump-endorsement-640x335.jpg,2020.0
187,2020-10-25,25.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Trump Campaign Takes over YouTube Masthead with 7-figure Ad Buy,https://media.breitbart.com/media/2020/10/Donald-Trump-pointing-Getty-640x335.jpg,2020.0
188,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,NBC's Todd: Only Fox News Viewers Understood What Trump Was Saying,https://media.breitbart.com/media/2019/10/Chuck-Todd-Jeopardy-mouth-wide-hand-out-getty-640x335.jpg,2020.0
189,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Joe Biden Deploys 'C'mon!' Defense Eight Times During Final Presidential Debate,https://media.breitbart.com/media/2020/10/Joe-Bidens-Refrain-Cmon-640x335.jpg,2020.0
190,2020-10-26,26.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Cher Rewrites 1940s Classic 'Happiness Is a Thing Called Joe' as Biden Campaign Song,https://media.breitbart.com/media/2020/10/chercalledjoe1-640x335.jpg,2020.0
191,2020-10-28,28.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Former 'Little Republican' Jennifer Lawrence Clarifies Voting Record: 'I'm a Proud Democrat',https://media.breitbart.com/media/2020/10/jenniferlawrencebillclinton1-640x335.jpg,2020.0
192,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Debate Moderator: Officials Say Americans Will Wear Masks ‘Into 2022’,https://media.breitbart.com/media/2020/10/AP_20297051527295-640x335.jpg,2020.0
193,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,New Mexico Democrat Distances Herself from Joe Biden Over Pledge to End Oil Industry,https://media.breitbart.com/media/2020/07/AP_20114760434692-640x335.jpg,2020.0
194,2020-10-25,25.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Nolte: Early Vote Counts Contradict Some Swing State Some Polls,https://media.breitbart.com/media/2020/10/Florida-early-voting-1-640x335.jpg,2020.0
195,2020-10-28,28.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Axelrod: Hunter Biden Story 'Right-Wing Conspiracy Theory' -- Voters Don't Care,https://media.breitbart.com/media/2020/03/Axelrod-312-640x335.jpg,2020.0
196,2020-10-27,27.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,Election Interference: Google Suppresses Breitbart News in Search – Even with Exact Headline,https://media.breitbart.com/media/2018/09/GoogleChrome.jpg,2020.0
197,2020-10-22,22.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,The Battle Over Barrett Shows How Life and Death Are on the Ballot in November,https://media.breitbart.com/media/2020/10/judge-amy-coney-barrett-wikimediacommons-640x480-640x335.jpg,2020.0
198,2020-10-23,23.0,www.breitbart.com,10.0,breitbart-news,Breitbart News,NATO Chief Crushes Potential of Alliance Joining Turkey in Armenia Conflict,https://media.breitbart.com/media/2020/10/GettyImages-1228906988-640x335.png,2020.0
